d_sh_empl,d_sh_empl_mfg,d_sh_empl_nmfg,shock,IV,weights,statefip,czone,t2,l_shind_manuf_cbp,l_sh_popedu_c,l_sh_popfborn,l_sh_empl_f,l_sh_routine33,l_task_outsource,division
0.23639798,-1.7149999,1.9513965,1.1709411844484101,0.819956491228077,0.0063694702,55,24100,FALSE,26.65531,50.301872,4.1678033,69.483223,35.618076,0.32152086,3
0.57553649,-2.5084541,3.083992,1.00285856987576,1.22599512443882,5.1322428e-4,17,24200,FALSE,24.419714,40.169243,1.6038088,64.606079,29.422256,-0.60488427,3
-2.5633991,-2.7400262,0.17662644,1.18369599169747,0.996218806153729,0.029638005,17,24300,FALSE,20.787527,53.069561,15.218971,65.547806,36.073799,0.56351054,3
-0.69674253,-3.6987915,3.0020475,1.95407672167035,1.18656905155549,0.0023015623,17,24400,FALSE,37.090023,44.776783,3.82125,66.988579,33.895256,-0.031000525,3
3.6561847,-0.26612803,3.9223135,4.17076523755962,2.51783330943273,4.2189503e-4,29,24500,FALSE,18.087318,31.88073,2.7172925,56.365402,28.731924,-0.46445742,4
2.1045089,-0.8456111,2.950114,5.62764632543193,2.00092332125919,4.9899565e-4,29,24600,FALSE,30.133629,34.707096,1.1086172,59.203999,27.869871,-0.77581024,4
0.72248578,-2.8808138,3.6032975,0.800379114487579,0.686072235960453,0.0089874547,29,24701,FALSE,21.010954,50.613701,2.7769129,66.305504,33.677853,0.32481223,4
1.287508,-1.0828584,2.3703635,7.13445105993655,1.85332449787201,1.4099001e-4,29,24702,FALSE,34.655247,36.809601,1.300426,69.365517,31.053431,-0.24929836,4
2.5691867,-0.50233233,3.0715168,1.23284794080886,0.649248484911362,3.4065457e-4,17,24801,FALSE,26.671024,37.23592,0.85018623,63.981598,28.794119,-0.67044497,3
-0.20142794,-0.10145083,-0.099974871,0.190997997908302,0.142392278321527,0.0010250987,17,24802,FALSE,9.0716934,47.964123,1.7891172,72.035988,34.221207,0.10280773,3
2.2423267,-2.5576062,4.7999325,0.482623557559856,0.675969630995894,0.0014994887,17,24900,FALSE,24.008423,42.904911,1.5951802,63.347618,31.989973,-0.22937424,3
2.2110343,-0.021907687,2.232939,0.682602436211598,0.464444553357863,5.8778829e-4,17,25e3,FALSE,24.941336,36.044689,0.85843557,64.719688,29.495617,-0.5249576,3
2.0041347,-1.798892,3.8030326,1.41720918395738,2.74010791845096,2.1035585e-4,5,25101,FALSE,39.388882,30.13872,1.1704159,56.67606,29.118343,-0.40340298,7
1.4367521,-2.4180934,3.854847,9.31174670131469,3.33786188034171,3.2544381e-4,29,25102,FALSE,37.757473,24.962503,0.88624775,55.578709,26.082588,-0.3466385,4
2.074492,-1.6835763,3.7580669,0.713848858860386,1.93774176100294,2.5386029e-4,5,25103,FALSE,31.235075,31.300005,1.2359332,56.907166,29.83098,-0.42075831,7
0.80337524,-1.7509117,2.5542855,3.18605085583864,2.6590457904344,1.7499912e-4,5,25104,FALSE,34.055386,29.577429,1.2008098,56.003166,29.844904,-0.55516893,7
0.80337524,-1.7509117,2.5542855,0.574068066055098,1.2576788343754,2.2866552e-4,5,25105,FALSE,33.612221,29.577429,1.2008098,56.003166,29.844904,-0.55516893,7
3.0980825,2.3162887,0.7817924,0.719305861480237,1.19455977677328,6.0464389e-4,21,25200,FALSE,26.8085,32.054523,1.1508033,55.943096,27.691137,-0.67986977,6
-0.3200531,-2.7347178,2.4146585,4.40740522742479,2.77056358148339,4.4696213e-4,47,25300,FALSE,44.271309,34.437515,1.0178477,59.63496,28.762812,-0.21524546,6
3.6569357,0.19872934,3.4582078,1.74107818112411,1.10466033098545,5.2958052e-4,21,25401,FALSE,19.836061,39.597591,1.0317252,55.886822,27.34935,-0.73961729,6
3.3989668,0.17563403,3.2233298,25.4052703283574,7.00411563375196,1.2317103e-4,21,25402,FALSE,28.318363,40.823116,1.0118043,56.238586,27.692709,-0.68222851,6
4.4456186,0.76493025,3.6806941,0.754101450789339,0.784354180673553,5.5020454e-4,17,25500,FALSE,25.717508,42.237942,1.464669,60.882523,29.438389,-0.53558952,3
5.0401092,0.88521314,4.1548967,0.850012957923518,0.637019297282497,0.001055649,17,25601,FALSE,16.951933,46.393898,2.3245809,55.767471,28.666702,-0.69306803,3
3.7305892,-0.13185292,3.8624406,0.315793478388608,0.0886344599871336,1.5608953e-4,17,25602,FALSE,5.5582714,36.554874,0.81543297,54.85347,25.597963,-1.0092254,3
2.0520389,-0.79350322,2.8455496,3.37252844848728,1.80697463282138,7.1310555e-4,29,25701,FALSE,26.840233,28.341135,0.83881748,56.517071,26.850208,-0.70261633,4
2.9675245,1.5092387,1.4582843,1.07087060579304,1.21975215957087,2.7638307e-4,29,25702,FALSE,26.775414,26.100773,1.1396797,51.1082,24.87714,-1.048062,4
1.2421548,0.34713298,0.89502037,3.35595168021975,1.60040219730934,4.5581034e-4,5,25800,FALSE,38.096565,26.845211,1.3542894,55.988026,29.16416,-0.53060269,4
0.089228153,-0.35110265,0.44033229,5.67581743714482,2.24550756657978,7.1401015e-4,5,25900,FALSE,38.06118,32.616081,0.93755609,60.538681,31.484938,-0.30161464,7
4.6024504,-0.31208023,4.9145341,0.64489416623258,0.585094972595862,7.7350523e-5,27,26001,FALSE,61.11692,43.644012,1.808249,63.692017,25.158823,-0.73490149,4
3.6937356,0.17871559,3.515017,0.407696789666683,0.309023314163899,0.0011337387,27,26002,FALSE,12.170468,48.617588,2.1528056,61.004238,26.762571,-0.70758039,4
4.5210481,-1.8601284,6.3811779,0.050420008628862,0.039753776285928,1.5606907e-5,27,26003,FALSE,7.6538196,41.606308,2.5271807,59.168686,24.31366,-1.1212308,4
4.5210481,-1.8601284,6.3811779,1.70849790342823,1.91948095588884,6.573819e-5,27,26004,FALSE,31.772036,41.606308,2.5271807,59.168686,24.31366,-1.1212308,4
1.9439697,0.1457721,1.7981946,1.46766486329459,2.56236961398839,2.2490519e-4,29,26101,FALSE,27.265533,34.443169,1.1247487,63.234024,28.79015,-0.61379188,4
4.3700752,0.89680851,3.4732759,1.54101070961605,1.12190803195075,1.9672893e-4,29,26102,FALSE,29.075798,42.791229,1.9426888,61.13139,29.738924,-0.63180363,4
4.5087156,1.7820134,2.7267039,0.853024236587695,1.33089191800682,9.3122035e-5,29,26103,FALSE,43.261292,40.519276,1.6610883,61.454571,29.028629,-0.64032841,4
3.1177104,1.0011874,2.1165252,0.232834424453851,0.201284931921132,5.7295052e-5,29,26104,FALSE,23.991241,38.161835,0.55385262,62.089806,26.00297,-0.67365706,4
4.8645377,1.954782,2.9097557,0.0277399377800217,0.600429154779679,4.6141311e-5,29,26105,FALSE,42.97398,37.438347,1.2792178,61.890446,28.037762,-0.65222055,4
3.0391753,3.4341455,-0.39496422,0.832440840017404,0.34153230314151,1.2027395e-4,19,26106,FALSE,25.429106,38.112267,1.60276,63.890285,27.61021,-0.57901162,4
4.8645377,1.954782,2.9097557,3.35385819069837,0.477275487552011,1.5364581e-4,29,26107,FALSE,17.589516,37.438347,1.2792178,61.890446,28.037762,-0.65222055,4
1.7879248,0.33285582,1.4550686,0.0595301879340895,0.040436535913962,4.313378e-4,38,26201,FALSE,6.178843,50.763153,1.7920861,64.899673,25.51285,-0.86594725,4
1.6291916,0.78042859,0.84875822,0.0717666744148144,1.74479168891e-7,1.4670469e-5,38,26202,FALSE,3.577292,47.567284,1.0120698,64.140427,19.991844,-1.0274608,4
2.0355344,0.15278049,1.8827558,0.0638223161764352,0.0127470956249454,4.6896705e-5,38,26203,FALSE,3.536186,52.361942,2.182302,65.279388,28.278061,-0.78505278,4
2.0355344,0.15278049,1.8827558,1.57949617435e-6,0.0017670196444265001,1.3069574e-5,38,26204,FALSE,5.3908358,52.361942,2.182302,65.279388,28.278061,-0.78505278,4
4.6314836,2.2543273,2.3771584,0.711630898123161,0.358913735783959,9.6920819e-5,38,26301,FALSE,11.712558,47.739281,1.5686604,64.027657,23.340057,-0.89084244,4
5.4814219,2.5745056,2.9069185,0.0758264142671313,0.0303743220411611,2.7504557e-5,38,26302,FALSE,1.9577357,47.739281,1.5686604,64.027657,23.340057,-0.89084256,4
2.5123477,0.44784769,2.0645022,3.06566286693896,0.459645669048238,6.591664e-5,38,26303,FALSE,23.456413,51.406788,2.0555091,65.025902,27.239323,-0.80730623,4
2.0355344,0.15278049,1.8827558,0.0899515070798292,0.0214135152655882,3.0444417e-4,38,26304,FALSE,4.9777317,52.361942,2.182302,65.279388,28.278061,-0.78505278,4
3.5259426,1.1993215,2.3266256,0.0210482405724122,0.107376708064193,5.2020878e-5,38,26305,FALSE,2.9060824,50.348431,1.9150158,64.741936,26.099699,-0.83172107,4
-3.2657325,-2.8271804,-0.43854713,0.0112600895496624,0.0020923763797024,1.2579233e-5,46,26401,FALSE,3.0040824,47.123104,2.3515551,63.763721,25.435698,-0.77617133,4
0.46778917,-0.60102248,1.0688126,0.0039342281201647,0.0081883317070385,1.277686e-5,30,26402,FALSE,2.6263332,43.533169,1.591526,61.534424,21.312174,-0.86914229,8
1.6291916,0.78042859,0.84875822,0.099539206093324,0.0046014934065397,1.8456396e-5,38,26403,FALSE,4.2180772,47.567284,1.0120699,64.140427,19.991844,-1.0274608,4
-1.5737951,0.74711925,-2.3209155,0.592582831777979,0.138520849924326,4.3212582e-5,38,26404,FALSE,6.0148182,45.003624,0.9083966,63.666813,21.231129,-0.82125014,4
0.46778917,-0.60102248,1.0688126,0.0045762194549128,2.28276064718e-7,9.4145289e-6,30,26405,FALSE,1.1025013,43.533169,1.591526,61.534424,21.312174,-0.86914229,8
0.46778917,-0.60102248,1.0688126,2.83090012596407,0.0470543777322361,5.3797306e-5,30,26406,FALSE,15.38252,43.533169,1.591526,61.534424,21.312174,-0.86914229,8
0.46778917,-0.60102248,1.0688126,1.46299691374e-7,5.52865470935e-7,1.9501524e-5,30,26407,FALSE,2.7681661,43.533169,1.591526,61.534424,21.312174,-0.86914229,8
0.46778917,-0.60102248,1.0688126,0.0821073440822002,0.0210026406599203,5.4469772e-5,30,26408,FALSE,4.8746686,43.533169,1.591526,61.534424,21.312174,-0.86914229,8
0.64048767,-0.38074571,1.0212302,0.0181368300784375,0.0150583270507178,5.1556181e-5,30,26409,FALSE,2.9971836,44.202415,1.495396,61.96143,21.089115,-0.89588904,8
1.6291916,0.78042859,0.84875822,0.258890952115303,0.290748377927154,1.1547079e-4,38,26410,FALSE,8.8346596,47.567284,1.0120698,64.140427,19.991844,-1.0274608,4
1.2244105,-0.012219325,1.2366235,0.160148877088465,0.04819291059028,9.8657343e-5,38,26411,FALSE,7.1591301,47.23011,1.6128855,63.329159,23.045305,-0.8864817,4
1.7731845,0.73246431,1.0407209,0.0469558748630542,0.014035591051914,1.1120813e-4,38,26412,FALSE,2.3117845,48.116589,1.146139,64.27095,20.940182,-0.99971783,4
3.6969066,3.1902411,0.50666332,1.10430931986507,0.377771990637506,1.5243045e-4,46,26501,FALSE,24.707945,47.804459,1.3127083,69.431915,26.245111,-0.12553124,4
3.6969066,3.1902411,0.50666332,0.198173988401417,0.560636269995519,5.5767243e-5,46,26502,FALSE,18.539331,47.804459,1.3127083,69.431915,26.245111,-0.12553124,4
0.62957406,0.79915226,-0.16958117,0.492366479032464,0.434538413006439,6.687835e-4,46,26503,FALSE,13.349552,50.309212,1.7508222,77.299377,34.014389,0.071513504,4
3.6969066,3.1902411,0.50666332,1.11324703339948,0.451225756696027,1.4788646e-4,46,26504,FALSE,28.610151,47.804459,1.3127083,69.431915,26.245111,-0.12553124,4
3.4365356,3.1797886,0.25674701,0.25799923181866,2.32689898226997,7.6976976e-5,27,26601,FALSE,11.406788,49.929966,1.6290998,68.676399,26.187811,-0.34462747,4
0.13634562,-0.17936602,0.31570792,0.750084295700625,2.86096123133523,8.948351e-5,46,26602,FALSE,15.177052,44.596809,1.5058215,71.463661,26.92124,-0.32883435,4
-2.4738014,0.79098397,-3.2647848,5.16323165951e-7,0.0021064056636533,3.2190001e-5,46,26603,FALSE,1.5700999,43.924965,0.86477584,63.470047,21.755392,-0.73401523,4
8.0683823,6.3505421,1.7178357,3.37165886322e-7,0.006604317266326,3.1933436e-5,46,26604,FALSE,2.2135501,40.335579,0.71962255,62.82568,23.512157,-0.44169772,4
0.13634562,-0.17936602,0.31570792,0.2745788533937,0.539449460880678,2.216374e-4,46,26605,FALSE,13.481757,44.596809,1.5058215,71.463661,26.92124,-0.32883435,4
1.7145932,0.72552788,0.98906159,0.506215339275116,0.586978042247653,3.6420088e-4,27,26701,FALSE,13.476768,44.619564,1.2909908,62.749744,26.517359,-0.68822497,4
3.982991,2.2527866,1.7302036,0.0586075236539803,-0.0067816337460518,1.4038049e-4,38,26702,FALSE,11.541723,56.333805,2.928355,66.837555,25.892723,-0.81270874,4
4.5785007,0.41542947,4.1630745,0.286966535019752,0.113484764719469,1.1698325e-4,27,26703,FALSE,15.260133,44.239731,1.5980731,64.995773,25.375834,-0.6357038,4
3.8069546,2.040837,1.7661214,0.168244290213946,0.169999762691802,4.5970734e-4,38,26704,FALSE,10.290215,56.394897,2.9960728,67.058823,26.234283,-0.7827704,4
3.1791031,2.4249852,0.75411797,0.15140247415608,0.0751456538764235,7.5406674e-4,38,26801,FALSE,9.8057213,60.695225,1.9985242,72.153381,28.585697,-0.27957559,4
5.4814219,2.5745056,2.9069185,0.318215641327216,0.161174659222512,6.6360204e-5,38,26802,FALSE,26.466921,47.739281,1.5686604,64.027657,23.340057,-0.89084244,4
5.4814219,2.5745056,2.9069185,0.39896645760406,0.0911383377439279,1.6066154e-4,38,26803,FALSE,10.806039,47.739281,1.5686604,64.027657,23.340057,-0.89084244,4
5.4814219,2.5745056,2.9069185,1.67319939253023,0.046014201576491,1.3097408e-5,38,26804,FALSE,18.181818,47.739281,1.5686604,64.027657,23.340057,-0.89084244,4
3.7142873,3.2903366,0.42394996,0.436116067931121,0.483249252772363,4.3350004e-4,27,26901,FALSE,18.527508,45.677094,1.3742127,66.12989,24.517513,-0.66508341,4
5.4713367999999996,2.3440866,3.1272471,0.876418120379552,1.49380628626732,2.6797075e-4,27,26902,FALSE,25.500891,32.599934,1.0223343,65.959236,26.123568,-0.5436734,4
3.8774669,-0.33136457,4.2088327,0.0127421138688533,0.0357796026310098,6.5893393e-5,31,27001,FALSE,3.3568013,43.686504,1.3776848,65.66497,22.697222,-0.60058582,4
-2.3616612,0.70514679,-3.0668139,0.0823711347002466,0.0381565461347893,4.4558066e-5,31,27002,FALSE,5.4705186,41.499462,1.873029,72.067268,28.033554,-0.31863713,4
4.2503538,-0.37845188,4.6288013,1.27912697316961,0.456389793565298,2.7490036e-5,31,27003,FALSE,6.5216498,43.817108,1.3481046,65.27948,22.36412,-0.6181854,4
9.2427435,4.3448844,4.8978567,0.213102524836696,0.197229554879199,4.8910708e-5,46,27004,FALSE,1.9210289,40.335579,0.71962255,62.82568,23.512157,-0.44169772,4
4.7875938,2.2531338,2.534461,1.57990297273524,2.15374448151781,1.8594308e-4,46,27005,FALSE,20.741571,44.937065,1.3033034,69.446465,25.653225,-0.42021543,4
3.3158362,-3.2262518,6.5420866,1.85981701399526,0.193080016846668,1.0773505e-4,46,27006,FALSE,17.351475,46.851063,0.84847051,68.721924,25.075098,-0.53726935,4
0.13634562,-0.17936602,0.31570792,0.0726970706808316,0.166979395186281,8.4926476e-5,46,27007,FALSE,17.775764,44.596809,1.5058215,71.463661,26.92124,-0.32883435,4
3.3158362,-3.2262518,6.5420866,0.0607412504560361,0.101768670892031,8.5757099e-5,46,27008,FALSE,13.920738,46.851063,0.84847051,68.721924,25.075098,-0.53726935,4
9.2427435,4.3448844,4.8978567,0.0482924303934122,0.0167489022545119,4.3251617e-5,46,27009,FALSE,3.5603609,40.335579,0.71962255,62.82568,23.512157,-0.44169769,4
2.6898324,0.99780631,1.6920209,0.0112014523793075,0.0171371300823845,2.4271323e-5,46,27010,FALSE,3.8736329,43.422729,1.2892032,69.092125,26.025715,-0.35848218,4
9.2427435,4.3448844,4.8978567,0.0211426303443179,0.0027705684053419,7.5185053e-5,46,27011,FALSE,4.2877569,40.335579,0.71962255,62.82568,23.512157,-0.44169772,4
-6.7245541,0.7707516,-7.4953079,0.0515201739731689,0.0136971496887226,1.2935063e-5,46,27012,FALSE,18.35206,40.335579,0.71962255,62.82568,23.512157,-0.44169772,4
5.2495718,5.6644835,-0.41491389,2.41523329895931,1.01989459328134,3.3674011e-4,27,27101,FALSE,19.844742,47.059231,1.6113706,69.658798,26.991049,-0.5054,4
3.9544463,5.339016,-1.3845682,0.729367220246022,1.08197041589984,2.130816e-4,27,27102,FALSE,15.234071,41.71608,1.3406415,68.600555,25.737329,-0.44776973,4
5.1097393,3.6894693,1.4202714,1.4068505671718,1.00517128074137,2.3420771e-4,19,27201,FALSE,25.709951,45.945778,1.8292986,66.806976,26.91847,-0.23049408,4
3.6377788,4.2467012,-0.60892701,0.321744054402847,0.516590718154804,2.5175215e-4,27,27202,FALSE,24.73485,42.229412,1.3999467,68.382225,25.88199,-0.42115891,4
4.3780088,3.0374482,1.3405621,0.782751797473418,0.501361354915654,2.5219689e-4,19,27301,FALSE,22.072247,46.190937,1.6190207,67.774109,27.110994,-0.33357006,4
4.3903055,0.4536882,3.9366126,1.77365403715366,1.6843674050081,2.0881018e-4,27,27302,FALSE,28.0348,42.783257,1.160737,69.513084,29.126755,-0.27610406,4
4.0064573,2.2581294,1.7483294,0.704630333369633,0.541102345957693,2.2518917e-4,19,27401,FALSE,25.662031,42.261032,1.6884406,67.585655,27.877808,-0.37521482,4
4.5444131,2.842766,1.701647,0.711722333732175,0.482007433349572,4.0560437e-4,19,27402,FALSE,25.89212,45.945896,0.80958837,66.774628,27.67263,-0.55005032,4
0.66738725,-0.72538555,1.3927758,0.269645853646403,0.242542612319894,0.0021023396,19,27501,FALSE,13.071842,55.399384,3.7761807,73.974823,35.437946,0.5117169,4
3.0391753,3.434144,-0.39496422,1.86843856113524,0.711347434785713,1.4057994e-4,19,27502,FALSE,29.429976,38.112267,1.60276,63.890285,27.61021,-0.57901162,4
1.3026774,1.2577846,0.044888258,0.256079440656991,0.0564515039810153,1.4362432e-4,19,27503,FALSE,16.444262,38.985466,1.2730147,69.915558,30.085907,-0.13650981,4
3.2455683,1.3234943,1.9220769,0.313304705719693,0.145394417189348,1.9858012e-4,19,27504,FALSE,20.615471,40.162823,1.6082314,68.025093,28.426689,-0.45801634,4
0.73603392,-1.3745441,2.1105766,0.628125395219971,0.700674068246766,5.8683992e-4,46,27601,FALSE,11.814585,50.258636,3.0153825,65.709999,28.894032,-0.69819802,4
-6.7245541,0.77075177,-7.4953079,0.019138784490763,0.0471800112345338,3.1124993e-5,46,27602,FALSE,3.7550271,40.335579,0.71962255,62.82568,23.512157,-0.44169772,4
-6.7245541,0.77075136,-7.4953079,0.207447275745936,0.439233566630845,2.1827918e-5,46,27603,FALSE,20.04311,40.335579,0.71962255,62.82568,23.512157,-0.44169772,4
-6.7245541,0.7707516,-7.4953079,6.708966490502e-4,0,5.2548694e-6,46,27604,FALSE,0.70581365,40.335579,0.71962255,62.82568,23.512157,-0.44169772,4
-6.7245541,0.77075136,-7.4953079,1.09470319229e-7,1.27124821398954,4.2038952e-5,46,27605,FALSE,0.69043672,40.335579,0.71962255,62.82568,23.512157,-0.44169769,4
4.2503538,-0.37845188,4.6288013,0.271262131227091,0.346303063863963,2.6573701e-4,31,27701,FALSE,15.286964,43.817108,1.3481046,65.27948,22.36412,-0.6181854,4
3.2244205,0.090347603,3.1340778,0.283949766976824,0.612166250062324,3.5377833e-4,56,27702,FALSE,7.0611701,57.289307,4.4635119,64.812798,28.311045,-0.25568247,8
6.7769289,-0.11234805,6.8892775,0.0657446861799984,-0.0248512764765805,8.3472798e-5,56,27703,FALSE,7.6548367,59.415226,4.9551249,64.736816,29.359123,-0.19179538,8
-3.8223684000000002,0.26824605,-4.0906134,0.156959906293884,0.159463196295254,7.9556448e-5,46,27704,FALSE,2.840579,41.546371,0.93819386,63.677715,23.094772,-0.50586218,4
2.0614326,2.7856112,-0.72418451,0.301340366900323,0.583641201290711,2.1924886e-4,31,27801,FALSE,22.742546,42.370815,1.9131335,70.415817,26.377785,-0.27351207,4
3.7522197,0.61779916,3.1344116,0.803350330712315,0.827537401408102,2.3597431e-4,31,27802,FALSE,37.999283,40.766838,1.5264754,67.223099,29.383215,-0.22395441,4
1.2095094,2.3753874,-1.1658788,0.323092385272431,0.216962348495271,1.6970078e-4,31,27901,FALSE,23.046967,53.548397,1.4900687,72.782379,27.022133,-0.54475874,4
0.66516995,1.6740456,-1.0088801,0.103615669063796,0.0674937611238293,1.1045067e-4,31,27902,FALSE,12.064083,42.749603,1.1752168,70.536949,25.738302,-0.64890653,4
-2.3616612,0.70514679,-3.0668139,0.28423451192589,0.377989647099955,2.9228456e-4,31,27903,FALSE,22.853502,41.499462,1.873029,72.067268,28.033554,-0.31863713,4
1.7456412,3.6731079,-1.9274652,0.357594741793767,0.45826211516748,7.1288634e-4,19,28001,FALSE,23.288462,40.944233,1.620278,68.495399,27.855904,-0.42766398,4
4.2772951,0.42969733,3.8475931,0.117913123059263,0.0622013696604048,1.0034702e-4,31,28002,FALSE,21.104082,40.424942,1.5870438,66.6688,30.006275,-0.15131366,4
0.94586611,-0.043540448,0.9894073,0.451764942044566,0.602328884764608,0.0011076332,31,28101,FALSE,19.237225,60.719044,2.9109950000000002,73.572502,32.176373,0.114443,4
0.66516995,1.6740456,-1.0088801,0.559635961872939,1.54821791994399,1.6382278e-4,31,28102,FALSE,23.926649,42.749603,1.1752168,70.536949,25.738302,-0.64890653,4
1.3801932,1.7717018,-0.39151311,0.984750868935515,0.743391466628295,1.983827e-4,19,28201,FALSE,27.432323,38.544369,1.2881163,68.849403,29.837925,-0.1758832,4
0.90655088,-0.44412017,1.3506711,0.557087938632562,0.488496690986424,0.002920826,31,28202,FALSE,12.493747,53.557819,3.1850119,71.461952,33.447224,0.43344602,4
2.9172361,1.8326044,1.0846376,0.0637043940270369,0.269175177173035,1.4212566e-4,8,28301,FALSE,10.944395,41.433323,4.1958346,62.037998,23.924953,-0.60246515,8
0.27990341,1.002562,-0.72265863,0.289029464351285,0.94032654227675,6.7996662e-5,31,28302,FALSE,14.42732,43.836926,1.5043077,65.172279,25.001732,-0.63002181,4
4.2503538,-0.37845188,4.6288013,1.33051168930251,1.62881667747418,1.0127907e-5,31,28303,FALSE,43.858604,43.817108,1.3481046,65.27948,22.36412,-0.61818534,4
2.9947162,-0.035698339,3.0304134,0.0100501968653867,0.0123710325751682,3.3425284e-5,31,28304,FALSE,2.2168536,43.949646,1.2497861,65.414894,23.166111,-0.62294406,4
-2.284044,0.72250813,-3.0065536,0.414383809353988,0.399767733553189,5.6045174e-5,31,28305,FALSE,20.163233,41.668613,1.8177121999999999,71.709404,27.901819,-0.33688152,4
-1.0165036,1.0314524,-2.047956,0.184025868174602,0.0708124643404003,1.3659176e-4,31,28306,FALSE,5.1988287,44.378834,0.93140966,65.858665,25.726572,-0.63813663,4
5.0503254,-1.9697003,7.0200324,1.91048659601728,0.649333872954905,0.001788726,8,28401,FALSE,16.432167,59.961414,7.4151769,62.3815,31.799053,0.14937565,8
2.9172361,1.8326044,1.0846376,0.0030529999406781,0.0137466465959809,1.8196019e-5,8,28402,FALSE,5.7383409,41.433323,4.1958346,62.037998,23.924953,-0.60246515,8
-4.9700079,-0.78599715,-4.1840076,0.0093188111644022,0.0084201199877675,1.8196019e-5,8,28501,FALSE,1.732265,41.433323,4.1958346,62.037998,23.924953,-0.60246515,8
3.4186602,-1.6170856,5.0357461,0.608545237967783,0.250754840749721,6.6724903e-4,8,28502,FALSE,15.978168,45.556744,3.1902404,58.713306,29.520527,-0.61607689,8
1.781249,-0.11065826,1.891911,0.082785099005886,0.0089591784820995,8.0601414e-5,8,28503,FALSE,2.2320671,44.700794,3.0503206,56.572838,25.566992,-0.73554444,8
2.9172361,1.8326044,1.0846376,0.052015425450303,0.0330559520592841,4.4752371e-5,8,28504,FALSE,5.8828502,41.433323,4.1958346,62.037998,23.924953,-0.60246515,8
2.0438015,0.42890793,1.6148925,0.191566951390125,0.0021218392301926,3.0058447e-5,20,28601,FALSE,8.5673285,49.880733,0.93423885,68.770294,21.705883,-1.108544,4
2.0438015,0.42890793,1.6148925,0.495846820382313,0.0155232650111733,2.4046758e-5,20,28602,FALSE,7.5576024,49.880733,0.93423885,68.770294,21.705883,-1.108544,4
2.0438015,0.42890793,1.6148925,2.7276612870014,0.218716908380456,4.7234702e-5,20,28603,FALSE,21.350878,49.880733,0.93423885,68.770294,21.705883,-1.108544,4
2.0438015,0.42890793,1.6148925,0.0468523607848839,0.0548086723766359,7.0852053e-5,20,28604,FALSE,3.6736746,49.880733,0.93423885,68.770294,21.705883,-1.108544,4
2.0438015,0.42890793,1.6148925,0.0468975314787398,-0.0267325261421547,3.5211324e-5,20,28605,FALSE,0.93382245,49.880733,0.93423885,68.770294,21.705883,-1.108544,4
0.75319409,0.6169185,0.13628006,1.11391847844e-7,7.044593715793e-4,2.3230052e-5,20,28606,FALSE,0.81031483,47.43243,0.93297988,67.462967,23.479771,-0.90100479,4
-1.0165036,1.0314524,-2.047956,0.112351522268044,0.3636376747413,8.4852451e-5,31,28607,FALSE,12.192922,44.378834,0.93140966,65.858665,25.726572,-0.63813663,4
0.98999739,2.2723482,-1.2823522,0.450547237983617,0.367131689986751,2.1400733e-4,31,28608,FALSE,19.590416,52.727169,1.5161705,72.732964,27.093973,-0.52869689,4
-0.49319267,1.2613363,-1.7545283,0.602720491162627,0.456913818176253,1.7905055e-4,31,28609,FALSE,21.93881,47.342392,1.1119658,68.104782,26.141258,-0.608248,4
6.5605044,0.90652591,5.6539831,1.35910144220216,0.101958746450666,5.1457395e-5,8,28701,FALSE,9.1694851,44.700794,3.0503206,56.572838,25.566992,-0.7355445,8
-0.51284432,-0.74972415,0.23687482,0.0541173655915241,0.0302549890254323,3.3948052e-4,8,28702,FALSE,2.3016944,59.964603,5.5959282,72.789177,25.610252,-0.31797424,8
-0.6415844,-0.90378708,0.26220083,0.246695205481271,0.0283867346765179,3.2306052e-5,8,28703,FALSE,5.1197742999999996,60.896946,5.7514186,73.841133,25.612337,-0.29786497,8
2.7183056,0.14587641,2.5724292,0.402676693678761,0.0818217093527412,1.324687e-4,56,28704,FALSE,8.654376,59.494549,4.9977531,65.214195,29.126766,-0.1983732,8
2.0482659,-1.8086076,3.8568735,1.90682081416417,1.36682961826379,0.0013667367,8,28800,FALSE,25.712118,58.400475,5.0585237,66.243591,29.188787,0.027276129,8
-0.53323507,-2.63042,2.0971835,1.22755569171622,0.975553132568567,0.0075899209,8,28900,FALSE,15.215993,62.009632,6.8819456,71.186028,33.701588,0.70942092,8
-1.38188,0.32921135,-1.7110884,0.155164657760673,0.05043621882338,7.788009e-5,20,29001,FALSE,4.5378227,47.283283,1.356768,64.800552,25.562044,-0.97627813,4
-1.38188,0.32921135,-1.7110944,0.124280478170091,0.118182810722184,9.6204813e-6,20,29002,FALSE,12.015352,47.283283,1.356768,64.800552,25.562044,-0.97627813,4
-5.7349625,2.3859665,-8.1209297,0.096148340278243,0.101524875432612,1.5142301e-4,20,29003,FALSE,25.309536,45.031158,10.495947,65.549675,26.881716,-0.35812241,4
-1.38188,0.32921135,-1.7110884,1.35369158927144,0.432242044532729,2.0340447e-4,20,29004,FALSE,18.313635,47.283283,1.356768,64.800552,25.562044,-0.97627813,4
-0.46334267,-0.46965331,0.0063180923,0.256392941768209,0.310386171777939,3.2322982e-4,20,29005,FALSE,24.097076,50.197556,2.4977767,68.947617,30.67613,-0.36898881,4
2.0438015,0.42890793,1.6148925,0.712220319871082,0.255714567510389,1.5115105e-4,20,29006,FALSE,6.2023616,49.880733,0.93423885,68.770294,21.705883,-1.108544,4
